text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, well, the first house i ever lived in was on walnut street",0.019158829,0.9950490596619948,0.375,0.0,0.000770176120568,0.0004970668232999,0.0004335417761467,False
that's why i said i'm mostly westside cause it's yeah,0.040284947,0.0255813138385394,0.25,0.0,0.0016034707659855,0.0005355831817723,0.0009148473036475,False
so walnut street,0.04268845,0.9978033009408268,0.5,0.0,0.0013100672513246,0.0006730641471222,0.0003536148578859,False
it was,0.02193547,0.7726229454061049,0.5,0.0,0.0022854036651551,0.0005889934836886,0.0007909690611995,False
um,0.012811388,0.2300482025008124,0.5,0.0,0.0011565451277419,0.0007473072619177,0.0008661823230795,False
i remember turning into,0.020130653,0.0995385575896675,0.5,0.0,0.0040881573222577,0.0007421110058203,0.0007299748249351,False
"it was the first house on the right, but it",0.017492844,0.1242577925965593,0.3660714285714286,0.0,0.0008813008898869,0.0004307151248212,0.0004687510372605,False
w,0.022351967,0.193612354994913,0.5,0.0,0.0012372832279652,0.0044690929353237,0.0005613963585346,False
it didn't look all that great like it looked kind of kind of run down a little bit,0.112144895,0.9994130114921592,0.3343055555555556,0.0,0.0012834790395572,0.0006674085743725,0.0008749598055146,False
"but m, like i remember, my mom, really kind of made it look way better in the front cause it had like little stairs on it",0.09333697,0.9573056837058548,0.3479166666666666,0.0,0.0011363048106431,0.001107205520384,0.0013377697905525,False
and then she put like rocks and everything around it looked real nice,0.20669603,0.0028310758243112,0.05,0.0,0.000896823068615,0.0015091706300154,0.012907288968563,False
and then she did the mailbox and i only remember a lil,0.07371333,0.2231908236305628,0.5,0.0,0.0010098374914377,0.0004758990253321,0.0014866145793348,False
i remember a little bit of stuff from back then,0.0358213,0.9675214892335072,0.546875,0.0,0.0006313851336017,0.0003364656877238,0.0003293790214229,False
that's when that's the house that i first came to when i was born,0.019714156,0.0329792168813305,0.375,0.0,0.0007751025841571,0.000976835610345,0.0006296238279901,False
"yeah, uh, well, about two or three i did",0.03444787,0.991594634528646,0.5,0.0,0.0007158836815506,0.0005063848802819,0.000589029979892,False
